frame.go_id	frame.Evidance	frame.gene_id
GO:0046872	ISA	Potri.T035900
GO:0030001	ISA	Potri.T035900
GO:0005783	ISA	Potri.002G165400
GO:0003735	ISA	Potri.010G245400
GO:0006412	ISA	Potri.010G245400
GO:0005622	ISA	Potri.010G245400
GO:0005840	ISA	Potri.010G245400
GO:0004834	ISA	Potri.002G045700
GO:0006568	ISA	Potri.002G045700
GO:0000105	ISA	Potri.002G045700
GO:0004379	ISA	Potri.018G066200
GO:0006499	ISA	Potri.018G066200
GO:0016788	ISA	Potri.005G177900
GO:0006629	ISA	Potri.005G177900
GO:0006461	ISA	Potri.004G052200
GO:0005739	ISA	Potri.004G052200
GO:0006355	ISA	Potri.005G008200
GO:0005634	ISA	Potri.005G008200
GO:0004672	ISA	Potri.T057200
GO:0005524	ISA	Potri.T057200
GO:0006468	ISA	Potri.T057200
GO:0006355	ISA	Potri.005G138900
GO:0030528	ISA	Potri.005G138900
GO:0003677	ISA	Potri.018G038000
GO:0005634	ISA	Potri.014G023000
GO:0004672	ISA	Potri.011G034300
GO:0005524	ISA	Potri.011G034300
GO:0006468	ISA	Potri.011G034300
GO:0048544	ISA	Potri.011G034300
GO:0005529	ISA	Potri.011G034300
GO:0043531	ISA	Potri.001G468600
GO:0006915	ISA	Potri.001G468600
GO:0005524	ISA	Potri.001G468600
GO:0005215	ISA	Potri.017G076900
GO:0006857	ISA	Potri.017G076900
GO:0016020	ISA	Potri.017G076900
GO:0016192	ISA	Potri.006G187700
GO:0016021	ISA	Potri.006G187700
GO:0003824	ISA	Potri.013G136000
GO:0051536	ISA	Potri.013G136000
GO:0009107	ISA	Potri.013G136000
GO:0016992	ISA	Potri.013G136000
GO:0051539	ISA	Potri.013G136000
GO:0003723	ISA	Potri.013G081100
GO:0016765	ISA	Potri.T173100
GO:0005515	ISA	Potri.008G187600
GO:0006886	ISA	Potri.008G187600
GO:0016192	ISA	Potri.008G187600
GO:0030131	ISA	Potri.008G187600
GO:0003677	ISA	Potri.017G146800
GO:0016740	ISA	Potri.002G113900
GO:0030170	ISA	Potri.002G113900
GO:0009058	ISA	Potri.002G113900
GO:0016769	ISA	Potri.002G113900
GO:0003735	ISA	Potri.017G082300
GO:0005622	ISA	Potri.017G082300
GO:0005840	ISA	Potri.017G082300
GO:0006412	ISA	Potri.017G082300
GO:0003676	ISA	Potri.009G041600
GO:0030246	ISA	Potri.001G092200
GO:0005576	ISA	Potri.001G092200
GO:0004672	ISA	Potri.004G179100
GO:0005524	ISA	Potri.004G179100
GO:0006468	ISA	Potri.004G179100
GO:0016597	ISA	Potri.004G179100
GO:0008152	ISA	Potri.004G179100
GO:0004672	ISA	Potri.019G121000
GO:0005524	ISA	Potri.019G121000
GO:0006468	ISA	Potri.019G121000
GO:0005515	ISA	Potri.019G121000
GO:0005515	ISA	Potri.009G151700
GO:0046872	ISA	Potri.018G150200
GO:0030001	ISA	Potri.018G150200
GO:0006310	ISA	Potri.005G105100
GO:0008026	ISA	Potri.005G105100
GO:0005506	ISA	Potri.006G006200
GO:0009055	ISA	Potri.006G006200
GO:0016705	ISA	Potri.006G006200
GO:0020037	ISA	Potri.006G006200
GO:0055114	ISA	Potri.006G006200
GO:0003677	ISA	Potri.016G047900
GO:0008270	ISA	Potri.009G087200
GO:0003824	ISA	Potri.010G094600
GO:0003777	ISA	Potri.T113300
GO:0005524	ISA	Potri.T113300
GO:0007018	ISA	Potri.T113300
GO:0003700	ISA	Potri.014G027100
GO:0043565	ISA	Potri.014G027100
GO:0006355	ISA	Potri.014G027100
GO:0005634	ISA	Potri.014G027100
GO:0004857	ISA	Potri.011G002300
GO:0030599	ISA	Potri.011G002300
GO:0005515	ISA	Potri.006G166300
GO:0006355	ISA	Potri.006G166300
GO:0005515	ISA	Potri.T107700
GO:0046556	ISA	Potri.006G029900
GO:0046373	ISA	Potri.006G029900
GO:0005506	ISA	Potri.001G118500
GO:0009055	ISA	Potri.001G118500
GO:0016705	ISA	Potri.001G118500
GO:0020037	ISA	Potri.001G118500
GO:0055114	ISA	Potri.001G118500
GO:0030599	ISA	Potri.005G012800
GO:0042545	ISA	Potri.005G012800
GO:0005618	ISA	Potri.005G012800
GO:0016779	ISA	Potri.006G113900
GO:0009058	ISA	Potri.006G113900
GO:0008299	ISA	Potri.011G099500
GO:0015979	ISA	Potri.011G099500
GO:0016765	ISA	Potri.011G099500
GO:0005525	ISA	Potri.011G070200
GO:0007264	ISA	Potri.011G070200
GO:0005622	ISA	Potri.011G070200
GO:0016020	ISA	Potri.013G072800
GO:0055085	ISA	Potri.013G072800
GO:0005375	ISA	Potri.006G140700
GO:0035434	ISA	Potri.006G140700
GO:0016021	ISA	Potri.006G140700
GO:0004427	ISA	Potri.006G063000
GO:0009678	ISA	Potri.006G063000
GO:0015992	ISA	Potri.006G063000
GO:0016020	ISA	Potri.006G063000
GO:0003824	ISA	Potri.012G131800
GO:0003723	ISA	Potri.013G093500
GO:0004809	ISA	Potri.013G093500
GO:0008033	ISA	Potri.013G093500
GO:0005737	ISA	Potri.001G072000
GO:0006415	ISA	Potri.001G072000
GO:0016149	ISA	Potri.001G072000
GO:0006810	ISA	Potri.012G034800
GO:0005643	ISA	Potri.012G034800
GO:0004672	ISA	Potri.015G045200
GO:0005524	ISA	Potri.015G045200
GO:0006468	ISA	Potri.015G045200
GO:0016491	ISA	Potri.004G217200
GO:0051537	ISA	Potri.004G217200
GO:0003824	ISA	Potri.014G001500
GO:0005215	ISA	Potri.T156000
GO:0006810	ISA	Potri.T156000
GO:0016020	ISA	Potri.T156000
GO:0016760	ISA	Potri.009G170000
GO:0030244	ISA	Potri.009G170000
GO:0016020	ISA	Potri.009G170000
GO:0016787	ISA	Potri.009G103800
GO:0008152	ISA	Potri.009G103800
GO:0016597	ISA	Potri.017G073100
GO:0008152	ISA	Potri.017G073100
GO:0008963	ISA	Potri.006G045700
GO:0016021	ISA	Potri.006G045700
GO:0005515	ISA	Potri.005G117700
GO:0015299	ISA	Potri.010G166900
GO:0006812	ISA	Potri.010G166900
GO:0055085	ISA	Potri.010G166900
GO:0016021	ISA	Potri.010G166900
GO:0016491	ISA	Potri.001G371900
GO:0055114	ISA	Potri.001G371900
GO:0004672	ISA	Potri.008G144700
GO:0005524	ISA	Potri.008G144700
GO:0006468	ISA	Potri.008G144700
GO:0005515	ISA	Potri.008G144700
GO:0004672	ISA	Potri.010G081400
GO:0005524	ISA	Potri.010G081400
GO:0006468	ISA	Potri.010G081400
GO:0005515	ISA	Potri.010G081400
GO:0005515	ISA	Potri.018G120600
GO:0003735	ISA	Potri.014G126400
GO:0006412	ISA	Potri.014G126400
GO:0005840	ISA	Potri.014G126400
GO:0051082	ISA	Potri.013G042100
GO:0006457	ISA	Potri.013G042100
GO:0016272	ISA	Potri.013G042100
GO:0005515	ISA	Potri.012G092000
GO:0004842	ISA	Potri.011G033300
GO:0016567	ISA	Potri.011G033300
GO:0000151	ISA	Potri.011G033300
GO:0005515	ISA	Potri.016G116500
GO:0030599	ISA	Potri.006G134600
GO:0042545	ISA	Potri.006G134600
GO:0005618	ISA	Potri.006G134600
GO:0004857	ISA	Potri.006G134600
GO:0004672	ISA	Potri.011G030000
GO:0005524	ISA	Potri.011G030000
GO:0006468	ISA	Potri.011G030000
GO:0003700	ISA	Potri.016G054100
GO:0006355	ISA	Potri.016G054100
GO:0005634	ISA	Potri.016G054100
GO:0003913	ISA	Potri.002G204000
GO:0006281	ISA	Potri.002G204000
GO:0004190	ISA	Potri.010G003400
GO:0006508	ISA	Potri.010G003400
GO:0006629	ISA	Potri.010G003400
GO:0016757	ISA	Potri.010G242300
GO:0005515	ISA	Potri.003G001500
GO:0005247	ISA	Potri.003G001500
GO:0006821	ISA	Potri.003G001500
GO:0055085	ISA	Potri.003G001500
GO:0016020	ISA	Potri.003G001500
GO:0008375	ISA	Potri.004G130300
GO:0016020	ISA	Potri.004G130300
GO:0004674	ISA	Potri.001G040600
GO:0016021	ISA	Potri.001G040600
GO:0004672	ISA	Potri.005G195900
GO:0005524	ISA	Potri.005G195900
GO:0006468	ISA	Potri.005G195900
GO:0012511	ISA	Potri.015G082100
GO:0016021	ISA	Potri.015G082100
GO:0004672	ISA	Potri.004G113400
GO:0005524	ISA	Potri.004G113400
GO:0006468	ISA	Potri.004G113400
GO:0003735	ISA	Potri.006G132500
GO:0006412	ISA	Potri.006G132500
GO:0005840	ISA	Potri.006G132500
GO:0004499	ISA	Potri.012G067500
GO:0050660	ISA	Potri.012G067500
GO:0050661	ISA	Potri.012G067500
GO:0055114	ISA	Potri.012G067500
GO:0009055	ISA	Potri.012G067500
GO:0016491	ISA	Potri.012G067500
GO:0016887	ISA	Potri.001G095700
GO:0005524	ISA	Potri.001G095700
GO:0003677	ISA	Potri.017G104900
GO:0006355	ISA	Potri.017G104900
GO:0004748	ISA	Potri.002G065700
GO:0006260	ISA	Potri.002G065700
GO:0055114	ISA	Potri.002G065700
GO:0005971	ISA	Potri.002G065700
GO:0016758	ISA	Potri.001G312000
GO:0008152	ISA	Potri.001G312000
GO:0004866	ISA	Potri.017G153400
GO:0009654	ISA	Potri.013G006500
GO:0019898	ISA	Potri.013G006500
GO:0009523	ISA	Potri.013G006500
GO:0005509	ISA	Potri.013G006500
GO:0015979	ISA	Potri.013G006500
GO:0003824	ISA	Potri.005G102500
GO:0006259	ISA	Potri.003G202300
GO:0003677	ISA	Potri.003G202300
GO:0004518	ISA	Potri.003G202300
GO:0004553	ISA	Potri.014G091700
GO:0005975	ISA	Potri.014G091700
GO:0005515	ISA	Potri.008G089500
GO:0005515	ISA	Potri.002G220500
GO:0000166	ISA	Potri.006G165900
GO:0046872	ISA	Potri.006G165900
GO:0003824	ISA	Potri.006G165900
GO:0008152	ISA	Potri.006G165900
GO:0006754	ISA	Potri.006G165900
GO:0006812	ISA	Potri.006G165900
GO:0015662	ISA	Potri.006G165900
GO:0016020	ISA	Potri.006G165900
GO:0004601	ISA	Potri.T045500
GO:0020037	ISA	Potri.T045500
GO:0006979	ISA	Potri.T045500
GO:0055114	ISA	Potri.T045500
GO:0008652	ISA	Potri.006G280100
GO:0004553	ISA	Potri.011G094400
GO:0005975	ISA	Potri.011G094400
GO:0003677	ISA	Potri.003G219900
GO:0003824	ISA	Potri.017G085100
GO:0006464	ISA	Potri.017G085100
GO:0008725	ISA	Potri.003G156500
GO:0006284	ISA	Potri.003G156500
GO:0003677	ISA	Potri.005G115600
GO:0000786	ISA	Potri.005G115600
GO:0005634	ISA	Potri.005G115600
GO:0006334	ISA	Potri.005G115600
GO:0003677	ISA	Potri.003G207100
GO:0004803	ISA	Potri.003G207100
GO:0006313	ISA	Potri.003G207100
GO:0008270	ISA	Potri.003G207100
GO:0016020	ISA	Potri.005G192100
GO:0006904	ISA	Potri.004G204400
GO:0016192	ISA	Potri.004G204400
GO:0003777	ISA	Potri.008G226200
GO:0005524	ISA	Potri.008G226200
GO:0007018	ISA	Potri.008G226200
GO:0003677	ISA	Potri.008G016400
GO:0005506	ISA	Potri.001G341000
GO:0009055	ISA	Potri.001G341000
GO:0016705	ISA	Potri.001G341000
GO:0020037	ISA	Potri.001G341000
GO:0055114	ISA	Potri.001G341000
GO:0004869	ISA	Potri.006G033200
GO:0008759	ISA	Potri.010G106400
GO:0009245	ISA	Potri.010G106400
GO:0033925	ISA	Potri.008G073000
GO:0005737	ISA	Potri.008G073000
GO:0043531	ISA	Potri.001G406100
GO:0005524	ISA	Potri.001G406100
GO:0006915	ISA	Potri.001G406100
GO:0017089	ISA	Potri.016G055300
GO:0051861	ISA	Potri.016G055300
GO:0046836	ISA	Potri.016G055300
GO:0005737	ISA	Potri.016G055300
GO:0004806	ISA	Potri.004G054600
GO:0006629	ISA	Potri.004G054600
GO:0005515	ISA	Potri.011G021300
GO:0045132	ISA	Potri.004G216000
GO:0000775	ISA	Potri.004G216000
GO:0005634	ISA	Potri.004G216000
GO:0016491	ISA	Potri.004G060700
GO:0008152	ISA	Potri.004G060700
GO:0003723	ISA	Potri.017G116700
GO:0005515	ISA	Potri.014G025000
GO:0042301	ISA	Potri.011G074800
GO:0015979	ISA	Potri.011G074800
GO:0050821	ISA	Potri.011G074800
GO:0009523	ISA	Potri.011G074800
GO:0016020	ISA	Potri.011G074800
GO:0006355	ISA	Potri.014G111700
GO:0005634	ISA	Potri.014G111700
GO:0004650	ISA	Potri.010G248200
GO:0005975	ISA	Potri.010G248200
GO:0004672	ISA	Potri.T022900
GO:0005524	ISA	Potri.T022900
GO:0006468	ISA	Potri.T022900
GO:0048544	ISA	Potri.T022900
GO:0005529	ISA	Potri.T022900
GO:0005515	ISA	Potri.003G098900
GO:0043531	ISA	Potri.T128200
GO:0005515	ISA	Potri.T128200
GO:0007165	ISA	Potri.T128200
GO:0005622	ISA	Potri.T128200
GO:0005524	ISA	Potri.T128200
GO:0006915	ISA	Potri.T128200
GO:0004888	ISA	Potri.T128200
GO:0031224	ISA	Potri.T128200
GO:0045087	ISA	Potri.T128200
GO:0003735	ISA	Potri.001G314500
GO:0006412	ISA	Potri.001G314500
GO:0005840	ISA	Potri.001G314500
GO:0003700	ISA	Potri.016G128300
GO:0043565	ISA	Potri.016G128300
GO:0006355	ISA	Potri.016G128300
GO:0003849	ISA	Potri.005G162800
GO:0009073	ISA	Potri.005G162800
GO:0003777	ISA	Potri.002G115800
GO:0005524	ISA	Potri.002G115800
GO:0007018	ISA	Potri.002G115800
GO:0004866	ISA	Potri.010G007900
GO:0016616	ISA	Potri.014G089400
GO:0048037	ISA	Potri.014G089400
GO:0055114	ISA	Potri.014G089400
GO:0003676	ISA	Potri.010G152400
GO:0005524	ISA	Potri.010G152400
GO:0008026	ISA	Potri.010G152400
GO:0004386	ISA	Potri.010G152400
GO:0005515	ISA	Potri.010G152400
GO:0003677	ISA	Potri.010G152400
GO:0016787	ISA	Potri.010G152400
GO:0016746	ISA	Potri.006G097800
GO:0008152	ISA	Potri.006G097800
GO:0008415	ISA	Potri.006G097800
GO:0004553	ISA	Potri.002G089200
GO:0005975	ISA	Potri.002G089200
GO:0003824	ISA	Potri.002G031500
GO:0050662	ISA	Potri.002G031500
GO:0044237	ISA	Potri.002G031500
GO:0016758	ISA	Potri.016G016800
GO:0008152	ISA	Potri.016G016800
GO:0005524	ISA	Potri.006G115000
GO:0016887	ISA	Potri.006G115000
GO:0016020	ISA	Potri.006G115000
GO:0003700	ISA	Potri.003G132700
GO:0043565	ISA	Potri.003G132700
GO:0006355	ISA	Potri.003G132700
GO:0003735	ISA	Potri.009G090000
GO:0006412	ISA	Potri.009G090000
GO:0005622	ISA	Potri.009G090000
GO:0005840	ISA	Potri.009G090000
GO:0016758	ISA	Potri.018G140400
GO:0008152	ISA	Potri.018G140400
GO:0003676	ISA	Potri.013G070200
GO:0004527	ISA	Potri.013G070200
GO:0005622	ISA	Potri.013G070200
GO:0003676	ISA	Potri.009G041700
GO:0004089	ISA	Potri.008G189800
GO:0008270	ISA	Potri.008G189800
GO:0015976	ISA	Potri.008G189800
GO:0006310	ISA	Potri.005G105000
GO:0008026	ISA	Potri.005G105000
GO:0016192	ISA	Potri.006G256200
GO:0016021	ISA	Potri.006G256200
GO:0006355	ISA	Potri.003G164500
GO:0030528	ISA	Potri.003G164500
GO:0005515	ISA	Potri.004G172500
GO:0016491	ISA	Potri.005G108000
GO:0016706	ISA	Potri.005G108000
GO:0055114	ISA	Potri.005G108000
GO:0005515	ISA	Potri.004G076800
GO:0004672	ISA	Potri.T090200
GO:0005524	ISA	Potri.T090200
GO:0006468	ISA	Potri.T090200
GO:0004674	ISA	Potri.T090200
GO:0009058	ISA	Potri.001G394300
GO:0005216	ISA	Potri.003G183000
GO:0006811	ISA	Potri.003G183000
GO:0055085	ISA	Potri.003G183000
GO:0016020	ISA	Potri.003G183000
GO:0004298	ISA	Potri.004G066000
GO:0051603	ISA	Potri.004G066000
GO:0005839	ISA	Potri.004G066000
GO:0004672	ISA	Potri.006G172500
GO:0005524	ISA	Potri.006G172500
GO:0006468	ISA	Potri.006G172500
GO:0003676	ISA	Potri.005G125300
GO:0005515	ISA	Potri.015G117400
GO:0003677	ISA	Potri.003G010500
GO:0006355	ISA	Potri.003G010500
GO:0016627	ISA	Potri.013G123500
GO:0055114	ISA	Potri.013G123500
GO:0003997	ISA	Potri.013G123500
GO:0006635	ISA	Potri.013G123500
GO:0005777	ISA	Potri.013G123500
GO:0003995	ISA	Potri.013G123500
GO:0004650	ISA	Potri.010G005500
GO:0005975	ISA	Potri.010G005500
GO:0003700	ISA	Potri.002G048200
GO:0043565	ISA	Potri.002G048200
GO:0006355	ISA	Potri.002G048200
GO:0005634	ISA	Potri.002G048200
GO:0016021	ISA	Potri.003G093000
GO:0030599	ISA	Potri.011G042200
GO:0042545	ISA	Potri.011G042200
GO:0005618	ISA	Potri.011G042200
GO:0004298	ISA	Potri.012G123100
GO:0051603	ISA	Potri.012G123100
GO:0005839	ISA	Potri.012G123100
GO:0004175	ISA	Potri.012G123100
GO:0006511	ISA	Potri.012G123100
GO:0019773	ISA	Potri.012G123100
GO:0016021	ISA	Potri.015G021500
GO:0003735	ISA	Potri.005G219700
GO:0006412	ISA	Potri.005G219700
GO:0005840	ISA	Potri.005G219700
GO:0043531	ISA	Potri.019G020400
GO:0005524	ISA	Potri.019G020400
GO:0006915	ISA	Potri.019G020400
GO:0004672	ISA	Potri.013G051300
GO:0005524	ISA	Potri.013G051300
GO:0006468	ISA	Potri.013G051300
GO:0005515	ISA	Potri.013G051300
GO:0016020	ISA	Potri.019G004100
GO:0003700	ISA	Potri.001G110700
GO:0006355	ISA	Potri.001G110700
GO:0005524	ISA	Potri.008G098800
GO:0016887	ISA	Potri.008G098800
GO:0016020	ISA	Potri.008G098800
GO:0004672	ISA	Potri.001G351300
GO:0005524	ISA	Potri.001G351300
GO:0006468	ISA	Potri.001G351300
GO:0004252	ISA	Potri.001G450600
GO:0006508	ISA	Potri.001G450600
GO:0042802	ISA	Potri.001G450600
GO:0043086	ISA	Potri.001G450600
GO:0003824	ISA	Potri.006G113300
GO:0046872	ISA	Potri.006G113300
GO:0004619	ISA	Potri.006G113300
GO:0030145	ISA	Potri.006G113300
GO:0006007	ISA	Potri.006G113300
GO:0005737	ISA	Potri.006G113300
GO:0003919	ISA	Potri.007G075500
GO:0009231	ISA	Potri.007G075500
GO:0003735	ISA	Potri.008G156300
GO:0006412	ISA	Potri.008G156300
GO:0005622	ISA	Potri.008G156300
GO:0005840	ISA	Potri.008G156300
GO:0003677	ISA	Potri.010G076800
GO:0006334	ISA	Potri.010G076800
GO:0000786	ISA	Potri.010G076800
GO:0005634	ISA	Potri.010G076800
GO:0004568	ISA	Potri.013G125100
GO:0006032	ISA	Potri.013G125100
GO:0016998	ISA	Potri.013G125100
GO:0008061	ISA	Potri.013G125100
GO:0016020	ISA	Potri.007G092800
GO:0043531	ISA	Potri.012G121900
GO:0005524	ISA	Potri.012G121900
GO:0006915	ISA	Potri.012G121900
GO:0006355	ISA	Potri.016G068500
GO:0030528	ISA	Potri.016G068500
GO:0046872	ISA	Potri.011G106700
GO:0003677	ISA	Potri.014G137100
GO:0005634	ISA	Potri.014G137100
GO:0008270	ISA	Potri.014G137100
GO:0022857	ISA	Potri.018G150700
GO:0055085	ISA	Potri.018G150700
GO:0016021	ISA	Potri.018G150700
GO:0016758	ISA	Potri.007G117300
GO:0008152	ISA	Potri.007G117300
GO:0005529	ISA	Potri.016G132500
GO:0047134	ISA	Potri.004G209200
GO:0055114	ISA	Potri.004G209200
GO:0022857	ISA	Potri.005G037300
GO:0055085	ISA	Potri.005G037300
GO:0016021	ISA	Potri.005G037300
GO:0031072	ISA	Potri.007G107600
GO:0016020	ISA	Potri.003G156900
GO:0055085	ISA	Potri.003G156900
GO:0005515	ISA	Potri.T020800
GO:0003677	ISA	Potri.004G053900
GO:0046983	ISA	Potri.004G053900
GO:0006355	ISA	Potri.019G089000
GO:0030528	ISA	Potri.019G089000
GO:0009055	ISA	Potri.001G152600
GO:0016491	ISA	Potri.001G152600
GO:0016705	ISA	Potri.001G152600
GO:0016117	ISA	Potri.001G152600
GO:0003777	ISA	Potri.009G026000
GO:0005524	ISA	Potri.009G026000
GO:0007018	ISA	Potri.009G026000
GO:0004806	ISA	Potri.005G138800
GO:0006629	ISA	Potri.005G138800
GO:0003677	ISA	Potri.013G056500
GO:0003723	ISA	Potri.006G164900
GO:0008173	ISA	Potri.006G164900
GO:0006396	ISA	Potri.006G164900
GO:0003924	ISA	Potri.005G073000
GO:0005525	ISA	Potri.005G073000
GO:0007264	ISA	Potri.005G073000
GO:0005622	ISA	Potri.005G073000
GO:0005515	ISA	Potri.005G178400
GO:0005506	ISA	Potri.003G159800
GO:0009055	ISA	Potri.003G159800
GO:0016491	ISA	Potri.003G159800
GO:0050660	ISA	Potri.003G159800
GO:0016021	ISA	Potri.003G159800
GO:0055114	ISA	Potri.003G159800
GO:0004601	ISA	Potri.003G159800
GO:0050664	ISA	Potri.003G159800
GO:0003676	ISA	Potri.012G061600
GO:0004672	ISA	Potri.001G430600
GO:0005524	ISA	Potri.001G430600
GO:0006468	ISA	Potri.001G430600
GO:0019904	ISA	Potri.002G097500
GO:0004571	ISA	Potri.018G141100
GO:0005509	ISA	Potri.018G141100
GO:0016020	ISA	Potri.018G141100
GO:0003824	ISA	Potri.012G097700
GO:0003700	ISA	Potri.006G049200
GO:0043565	ISA	Potri.006G049200
GO:0006355	ISA	Potri.006G049200
GO:0005634	ISA	Potri.006G049200
GO:0046873	ISA	Potri.016G140500
GO:0030001	ISA	Potri.016G140500
GO:0055085	ISA	Potri.016G140500
GO:0016020	ISA	Potri.016G140500
GO:0003700	ISA	Potri.010G197300
GO:0043565	ISA	Potri.010G197300
GO:0006355	ISA	Potri.010G197300
GO:0003677	ISA	Potri.010G197300
GO:0005634	ISA	Potri.010G197300
GO:0043531	ISA	Potri.014G009300
GO:0005524	ISA	Potri.014G009300
GO:0006915	ISA	Potri.014G009300
GO:0004672	ISA	Potri.018G088200
GO:0005524	ISA	Potri.018G088200
GO:0006468	ISA	Potri.018G088200
GO:0005515	ISA	Potri.018G088200
GO:0000902	ISA	Potri.008G054000
GO:0005524	ISA	Potri.008G054000
GO:0022857	ISA	Potri.016G010500
GO:0055085	ISA	Potri.016G010500
GO:0016021	ISA	Potri.016G010500
GO:0005515	ISA	Potri.001G026800
GO:0016787	ISA	Potri.004G075000
GO:0008152	ISA	Potri.004G075000
GO:0004553	ISA	Potri.001G298900
GO:0005975	ISA	Potri.001G298900
GO:0004725	ISA	Potri.013G115400
GO:0006470	ISA	Potri.013G115400
GO:0004601	ISA	Potri.001G013100
GO:0020037	ISA	Potri.001G013100
GO:0006979	ISA	Potri.001G013100
GO:0055114	ISA	Potri.001G013100
GO:0003677	ISA	Potri.017G129400
GO:0006334	ISA	Potri.017G129400
GO:0000786	ISA	Potri.017G129400
GO:0005634	ISA	Potri.017G129400
GO:0004672	ISA	Potri.012G143100
GO:0005524	ISA	Potri.012G143100
GO:0006468	ISA	Potri.012G143100
GO:0004842	ISA	Potri.012G143100
GO:0016567	ISA	Potri.012G143100
GO:0000151	ISA	Potri.012G143100
GO:0004672	ISA	Potri.015G086800
GO:0005524	ISA	Potri.015G086800
GO:0006468	ISA	Potri.015G086800
GO:0005515	ISA	Potri.015G086800
GO:0003677	ISA	Potri.007G008200
GO:0005634	ISA	Potri.007G008200
GO:0006355	ISA	Potri.007G008200
GO:0003700	ISA	Potri.007G008200
GO:0043565	ISA	Potri.007G008200
GO:0003723	ISA	Potri.005G197900
GO:0003677	ISA	Potri.011G149700
GO:0006355	ISA	Potri.011G149700
GO:0016747	ISA	Potri.007G143500
GO:0030599	ISA	Potri.003G001900
GO:0042545	ISA	Potri.003G001900
GO:0005618	ISA	Potri.003G001900
GO:0004857	ISA	Potri.003G001900
GO:0016020	ISA	Potri.010G173900
GO:0005515	ISA	Potri.010G254300
GO:0003854	ISA	Potri.014G193300
GO:0016616	ISA	Potri.014G193300
GO:0006694	ISA	Potri.014G193300
GO:0055114	ISA	Potri.014G193300
GO:0003824	ISA	Potri.014G193300
GO:0050662	ISA	Potri.014G193300
GO:0044237	ISA	Potri.014G193300
GO:0008831	ISA	Potri.014G193300
GO:0045226	ISA	Potri.014G193300
GO:0004672	ISA	Potri.018G138900
GO:0005524	ISA	Potri.018G138900
GO:0006468	ISA	Potri.018G138900
GO:0003700	ISA	Potri.015G064100
GO:0043565	ISA	Potri.015G064100
GO:0006355	ISA	Potri.015G064100
GO:0016758	ISA	Potri.004G100500
GO:0005789	ISA	Potri.004G100500
GO:0000156	ISA	Potri.010G102900
GO:0000160	ISA	Potri.010G102900
GO:0006355	ISA	Potri.010G102900
GO:0000155	ISA	Potri.010G102900
GO:0007165	ISA	Potri.010G102900
GO:0016020	ISA	Potri.010G102900
GO:0005524	ISA	Potri.010G102900
GO:0003824	ISA	Potri.008G028500
GO:0009116	ISA	Potri.008G028500
GO:0005515	ISA	Potri.017G039300
GO:0051082	ISA	Potri.007G136400
GO:0006457	ISA	Potri.007G136400
GO:0005506	ISA	Potri.001G109100
GO:0009055	ISA	Potri.001G109100
GO:0016705	ISA	Potri.001G109100
GO:0020037	ISA	Potri.001G109100
GO:0055114	ISA	Potri.001G109100
GO:0008080	ISA	Potri.001G425800
GO:0008152	ISA	Potri.001G425800
GO:0003676	ISA	Potri.T172100
GO:0006810	ISA	Potri.T172100
GO:0005515	ISA	Potri.001G280100
GO:0004672	ISA	Potri.007G125600
GO:0005524	ISA	Potri.007G125600
GO:0006468	ISA	Potri.007G125600
GO:0005515	ISA	Potri.015G084000
GO:0008270	ISA	Potri.015G084000
GO:0003824	ISA	Potri.010G104500
GO:0005992	ISA	Potri.010G104500
GO:0003824	ISA	Potri.006G224600
GO:0005506	ISA	Potri.004G017800
GO:0009055	ISA	Potri.004G017800
GO:0016705	ISA	Potri.004G017800
GO:0020037	ISA	Potri.004G017800
GO:0055114	ISA	Potri.004G017800
GO:0000049	ISA	Potri.013G105200
GO:0004812	ISA	Potri.013G105200
GO:0005524	ISA	Potri.013G105200
GO:0043039	ISA	Potri.013G105200
GO:0005737	ISA	Potri.013G105200
GO:0000287	ISA	Potri.013G105200
GO:0004826	ISA	Potri.013G105200
GO:0006432	ISA	Potri.013G105200
GO:0008033	ISA	Potri.013G105200
GO:0016020	ISA	Potri.007G116800
GO:0005515	ISA	Potri.005G206400
GO:0043531	ISA	Potri.005G206400
GO:0007165	ISA	Potri.005G206400
GO:0005622	ISA	Potri.005G206400
GO:0005524	ISA	Potri.005G206400
GO:0006915	ISA	Potri.005G206400
GO:0004888	ISA	Potri.005G206400
GO:0031224	ISA	Potri.005G206400
GO:0045087	ISA	Potri.005G206400
GO:0046872	ISA	Potri.009G071800
GO:0005515	ISA	Potri.001G261600
GO:0043531	ISA	Potri.001G261600
GO:0005524	ISA	Potri.001G261600
GO:0006915	ISA	Potri.001G261600
GO:0016491	ISA	Potri.004G156500
GO:0008152	ISA	Potri.004G156500
GO:0004097	ISA	Potri.004G156500
GO:0055114	ISA	Potri.004G156500
GO:0005515	ISA	Potri.005G124700
GO:0000156	ISA	Potri.014G121500
GO:0000160	ISA	Potri.014G121500
GO:0006355	ISA	Potri.014G121500
GO:0000155	ISA	Potri.014G121500
GO:0007165	ISA	Potri.014G121500
GO:0016020	ISA	Potri.014G121500
GO:0005524	ISA	Potri.014G121500
GO:0006461	ISA	Potri.006G262300
GO:0008535	ISA	Potri.006G262300
GO:0016020	ISA	Potri.006G262300
GO:0016021	ISA	Potri.006G262300
GO:0005515	ISA	Potri.005G253500
GO:0005515	ISA	Potri.001G082700
GO:0005524	ISA	Potri.001G082700
GO:0016818	ISA	Potri.001G082700
